timestamp_utc,station,frequency,year,url,dest,status,bytes,error
2026-06-04T22:43:19+00:00,22217,daily,1945,https://data.meteostat.net/daily/1945/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1945\22217.csv.gz,downloaded,3829,
2026-06-04T22:43:20+00:00,22217,daily,1946,https://data.meteostat.net/daily/1946/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1946\22217.csv.gz,downloaded,3764,
2026-06-04T22:43:20+00:00,22217,daily,1921,https://data.meteostat.net/daily/1921/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1921\22217.csv.gz,downloaded,3868,
2026-06-04T22:43:20+00:00,22217,daily,1947,https://data.meteostat.net/daily/1947/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1947\22217.csv.gz,downloaded,3825,
2026-06-04T22:43:20+00:00,22217,daily,1949,https://data.meteostat.net/daily/1949/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1949\22217.csv.gz,downloaded,3811,
2026-06-04T22:43:21+00:00,22217,daily,1950,https://data.meteostat.net/daily/1950/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1950\22217.csv.gz,downloaded,3753,
2026-06-04T22:43:21+00:00,22217,daily,1951,https://data.meteostat.net/daily/1951/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1951\22217.csv.gz,downloaded,3816,
2026-06-04T22:43:21+00:00,22217,daily,1952,https://data.meteostat.net/daily/1952/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1952\22217.csv.gz,downloaded,3871,
2026-06-04T22:43:22+00:00,22217,daily,1927,https://data.meteostat.net/daily/1927/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1927\22217.csv.gz,downloaded,3890,
2026-06-04T22:43:22+00:00,22217,daily,1954,https://data.meteostat.net/daily/1954/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1954\22217.csv.gz,downloaded,3839,
2026-06-04T22:43:22+00:00,22217,daily,1955,https://data.meteostat.net/daily/1955/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1955\22217.csv.gz,downloaded,3914,
2026-06-04T22:43:23+00:00,22217,daily,1933,https://data.meteostat.net/daily/1933/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1933\22217.csv.gz,downloaded,3818,
2026-06-04T22:43:23+00:00,22217,daily,1957,https://data.meteostat.net/daily/1957/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1957\22217.csv.gz,downloaded,3890,
2026-06-04T22:43:24+00:00,22217,daily,1959,https://data.meteostat.net/daily/1959/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1959\22217.csv.gz,downloaded,3849,
2026-06-04T22:43:24+00:00,22217,daily,1960,https://data.meteostat.net/daily/1960/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1960\22217.csv.gz,downloaded,3839,
2026-06-04T22:43:25+00:00,22217,daily,1961,https://data.meteostat.net/daily/1961/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1961\22217.csv.gz,downloaded,3882,
2026-06-04T22:43:26+00:00,22217,daily,1962,https://data.meteostat.net/daily/1962/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1962\22217.csv.gz,downloaded,3883,
2026-06-04T22:43:26+00:00,22217,daily,1937,https://data.meteostat.net/daily/1937/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1937\22217.csv.gz,downloaded,3754,
2026-06-04T22:43:26+00:00,22217,daily,1964,https://data.meteostat.net/daily/1964/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1964\22217.csv.gz,downloaded,3929,
2026-06-04T22:43:27+00:00,22217,daily,1965,https://data.meteostat.net/daily/1965/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1965\22217.csv.gz,downloaded,3972,
2026-06-04T22:43:28+00:00,22217,daily,1966,https://data.meteostat.net/daily/1966/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1966\22217.csv.gz,downloaded,4033,
2026-06-04T22:43:34+00:00,22217,daily,1910,https://data.meteostat.net/daily/1910/22217.csv.gz,C:\Users\LL1urace\OneDrive\Рабочий стол\meteostat_bulk_downloader_pack\meteostat_arctic_20_daily_monthly\daily\1910\22217.csv.gz,missing_404,0,
